"TITLE","ARTICLE LINK","PUBLISHED DATE (GMT)","AUTHOR","PUBLISHER","COUNTRY","CATEGORY","LANGUAGE","DESCRIPTION","IMAGE URL","VIDEO URL"
"""本網超市直擊「挪威」產三文魚成新賣點 有市民無懼輻射買少量壽司「過口癮」""","http://www.bastillepost.com/hongkong/article/13268370-%e6%9c%ac%e7%b6%b2%e8%b6%85%e5%b8%82%e7%9b%b4%e6%93%8a%e3%80%8c%e6%8c%aa%e5%a8%81%e3%80%8d%e7%94%a2%e4%b8%89%e6%96%87%e9%ad%9a%e6%88%90%e6%96%b0%e8%b3%a3%e9%bb%9e-%e6%9c%89%e5%b8%82%e6%b0%91%e7%84%a1","2023-08-24 08:44:38","auto_generator","Bastillepost","Hong Kong","Top","Chinese","本網記者在觀塘超市見到，售賣三文魚的專櫃，宣傳橫額主打「挪威三文魚」 本港24日起禁止來自日本10個都縣的水產品進口，本網記者在觀塘的超市見到，有售賣三文魚的專櫃，宣傳橫額寫明是「挪威三文魚」，也有市民購買壽司卷，並無奈的表示對核輻射有不少擔心，故只買少量「過口癮」，之後會視情況夠買。 超市內仍有售賣來自日本的食材，部分三文魚等魚類刺身，包裝盒上標明「日本直送」或「產地直送」，但部分沒有再列明來自日本哪些地點。 有市民表示，暫時不會食用日本任何都縣的水產品，會改用其他產地例如挪威進口的食品；亦有市民說，對日本的水產品安全較擔心，但來自日本的水果則會繼續食用。","",""
"""三成車輛未設定自動繳費方式 運輸署籲盡快完成手續""","http://www.bastillepost.com/hongkong/article/13269282-%e4%b8%89%e6%88%90%e8%bb%8a%e8%bc%9b%e6%9c%aa%e8%a8%ad%e5%ae%9a%e8%87%aa%e5%8b%95%e7%b9%b3%e8%b2%bb%e6%96%b9%e5%bc%8f%e3%80%80%e9%81%8b%e8%bc%b8%e7%bd%b2%e7%b1%b2%e7%9b%a1%e5%bf%ab%e5%ae%8c%e6%88%90","2023-08-24 08:44:01","auto_generator","Bastillepost","Hong Kong","Top","Chinese","運輸署表示，現時已有98%車輛獲發易通行車輛貼，但只有約9成已開立戶口，約7成車輛已設定自動繳費方式，3成車輛未設定，署方呼籲相關駕駛人士盡快完成手續。 被問到有巿民使用易通行時，出現未能扣數或扣錯數情況，之後又因欠交費用被罰款。運輸署首席運輸主任何均衡表示，署方調查後發現，有關個案是使用車種貼而非車輛貼，本身需要另行為車種貼增值，但相關車主的車種貼並無餘額，在運輸署登記的聯絡方式有錯誤，不能更新而未能收到繳費提示，最終被收附加費。何均衡重申，只要車主使用車輛貼，設定自動繳費方式，忘記交隧道費的機會很低，又提醒車主確保電子聯絡方式要更新。 他表示，署方明白在易通行實施初期，不少個案是不熟悉使用而忘記交隧道費，署方會按情況酌情處理。","",""
"""全日收市︱重新起飛 恒指漲366點報18212點 績優股主題煞食""","http://www.bastillepost.com/hongkong/article/13269151-%e5%85%a8%e6%97%a5%e6%94%b6%e5%b8%82%ef%b8%b1%e9%87%8d%e6%96%b0%e8%b5%b7%e9%a3%9b-%e6%81%92%e6%8c%87%e6%bc%b2366%e9%bb%9e%e5%a0%b118212%e9%bb%9e-%e7%b8%be%e5%84%aa%e8%82%a1%e4%b8%bb%e9%a1%8c%e7%85%9e","2023-08-24 08:40:34","Tong Po Yan","Bastillepost","Hong Kong","Top","Chinese","多國最近的PMI數字疲弱，引起市場憧憬環球央行暫緩加息，另一邊廂人民幣匯價持續緩步反彈，港股在績優股主題帶起的動力下「起飛」。     恒生指數早市已反覆揚升，午後進一步「發力」，一度衝上18272點，升427點；收報18212點，仍升366點或2.05%。 科技股是今日升幅最大功臣，恒生科技指數最多曾升超過4%，收報4158點，仍升3.72%或149點；國企指數也升2.46%或150點，收報6267點。主板全日成交達1015.2億元。 即月期指升332點或1.86%，報18196點，低水16點；國指期貨升140點或2.29%，報6268點，高水1點；科指期貨升141點或3.51%，報4160點，高水2點。 (圖片來源:星島日報) 績優股主題依然「煞食」，今日市場焦點盡在美團(03690)與藥明生物(02269)之上。 美團稍後將公布上半年業績，市場憧憬近期多家重磅科網與平台經濟企業半年成績表勝預期的情況，會延續至美團之上，該股ADR昨晚已率先造好，股份今早高開約1%後節節向上，最高曾衝上140.4元，升10.1元或7.75%；收報140元，仍升9.7元或7.44%，成交達58.49億，一隻股份已推高恒指87點。 「ATMXJ」中其他4隻股份也全線造好，騰訊(00700)漲7.2元或2.26%，報325.2元；阿里巴巴(09988)升2.25元或2.58%，報89.55元；京東(09618)也升2.2元或1.68%，以133.2元收市；小米(01810)升3.41%，收報12.14元。「ATMXJ」合共推高恒指180點。 日前已派發理想成績表的快手(01024)與百度(09888)，今日續受追捧，並齊齊躋身主板股份成交額20大榜上。快手漲5.44%，收報67.9元；百度則升4.67%，以134.4元收市。而今日官宣正式入駐淘寶開播的東方甄選(01797)，更飆10.53%收市，報43.05元。 相反，友邦(01299)今早開市前公布半年業績，盈利、新業務價值、派息均提升，但該股近日已偷步上升，今早股價先升後回吐，最終倒跌0.36%收市，報69.7元。 至於藥明生物，公司昨晚派發的半年成績表純利雖然倒退10.6%，經調整純利實質卻微升0.1%，總收入亦勝過預期。該股同樣於今早高開後拾級向上，午後一度升至46元，飆11.92%；其後升幅收窄，最後以44.6元收市，仍升8.52%。 其他醫藥生科股亦普遍造好，信達生物(01801)半年虧損收窄，股價反覆揚升，收報34.65元，升幅達12.68%，成交也有5.18億元。百濟神州(06160)、康龍化成(03759)、康希諾(06185)與石藥(01093)，也錄得介乎3.02%至5.58%的升幅。 藥明生物與美團升勢雖然凌厲，恒指成分股升幅榜首卻另有其「股」，令人意外的是，這隻今日表現最佳恒指成分股竟然是剛被惠譽將信貸評級降至垃圾級別的碧桂園服務(06098)，股價在早市初段一度微跌後逐步攀升，最後升10.44%收市，報8.04元；同系碧桂園(02007)漲10%收市，報0.77元。 事實上，內房股今日普遍造好，一些財務屢傳負面消息或預告上半年虧損的公司，今日股價更明顯反彈。遠洋集團(03377)便升2.94%，富力地產(02777)與雅居樂(03383)更分別漲5.44%及7.6%；剛發盈警的佳兆業(01638)也升3.02%。 另外，康師傅(00322)日前派成績表後獲大行唱好，今日蓄力再上，收報11.64元，升6.59%，躋身恒指成分股升幅榜前列。","",""
"""習近平：金磚擴員將為金磚合作機制注入新活力""","http://www.bastillepost.com/hongkong/article/13269227-%e7%bf%92%e8%bf%91%e5%b9%b3%ef%bc%9a%e9%87%91%e7%a3%9a%e6%93%b4%e5%93%a1%e5%b0%87%e7%82%ba%e9%87%91%e7%a3%9a%e5%90%88%e4%bd%9c%e6%a9%9f%e5%88%b6%e6%b3%a8%e5%85%a5%e6%96%b0%e6%b4%bb%e5%8a%9b","2023-08-24 08:40:14","auto_generator","Bastillepost","Hong Kong","Top","Chinese","金磚國家機制宣布吸納6個新成員，國家主席習近平說，這是擴員是金磚合作的新起點，將為金磚合作機制注入新活力，進一步壯大世界和平和發展的力量。 習近平在南非約翰尼斯堡出席金磚國家領導人第十五次會晤特別記者會。他發言時說，相信只要齊心協力，金磚合作大有可為，金磚國家未來可期。 習近平在南非約翰內斯堡出席金磚國家領導人第十五次會晤特別記者會。他發言時說，這次擴員是歷史性，體現了金磚國家與發展中國家團結合作的決心，符合國際社會期待，符合新興市場國家和發展中國家共同利益。他又說，相信只要齊心協力，金磚合作大有可為，金磚國家未來可期。 南非總統拉馬福薩說，阿根廷、埃及、埃塞俄比亞、伊朗、沙特阿拉伯、阿聯酋獲邀加入金磚國家合作機制。","",""
"""金磚國家2024年吸納6名新成員 包括沙特伊朗阿根廷""","http://www.bastillepost.com/hongkong/article/13269031-%e9%87%91%e7%a3%9a%e5%9c%8b%e5%ae%b62024%e5%b9%b4%e5%90%b8%e7%b4%8d6%e5%90%8d%e6%96%b0%e6%88%90%e5%93%a1-%e5%8c%85%e6%8b%ac%e6%b2%99%e7%89%b9%e4%bc%8a%e6%9c%97%e9%98%bf%e6%a0%b9%e5%bb%b7","2023-08-24 08:39:49","auto_generator","Bastillepost","Hong Kong","Top","Chinese","在南非舉行的金磚國家領導人第十五次會晤召開特別記者會，宣布金磚國家將於2024年起吸納6個新成員。 南非總統拉馬福薩說，阿根廷、埃及、埃塞俄比亞、伊朗、沙特阿拉伯、阿聯酋獲邀加入金磚國家合作機制。","",""
"""東區海底隧道星期日早上5時實施「易通行」""","http://www.bastillepost.com/hongkong/article/13268712-%e6%9d%b1%e5%8d%80%e6%b5%b7%e5%ba%95%e9%9a%a7%e9%81%93%e6%98%9f%e6%9c%9f%e6%97%a5%e6%97%a9%e4%b8%8a5%e6%99%82%e5%af%a6%e6%96%bd%e3%80%8c%e6%98%93%e9%80%9a%e8%a1%8c%e3%80%8d","2023-08-24 08:36:22","auto_generator","Bastillepost","Hong Kong","Top","Chinese","東區海底隧道將於星期日早上5時起實施「易通行」，東隧及附近部份道路將於凌晨4時至5時封閉。 運輸署表示，當日凌晨零時起，東隧附近會有臨時交通安排，包括部分巴士及小巴會調動路線或班次，東隧於凌晨4時起來回方向全線封閉，到清晨5時起重開。東隧往港島方向近收費廣場行車線，將會由7條減至4條，再進入隧道的兩條行車線，而往九龍方向，近收費廣場行車線將由7條減至3條，再匯入隧道的兩條行車線。巴士將繼續靠左進入轉乘站及進入隧道。易通行往港島方向收費感應器安裝於東隧口，而往九龍方向收費感應器則安裝於將藍隧道及觀塘繞道的龍門架上，道路兩旁會有標展示已進入易通行收費區。 另外，運輸署會對隧道券作退款安排，巿民可到全港8個停車場退款中心退款，或於大老山隧道及香港仔隧道使用，直至易通行在全部隧道實施。有關退款安排由星期日起至2024年6月30日，當局相信有足夠時間讓巿民申請。","",""
"""連兩屆奧運唯一指定床墊，來自一家釣魚線工廠""","https://www.businessweekly.com.tw/management/blog/3013127?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content","2023-08-24 08:33:45","","商業周刊","Taiwan","Business","Chinese","根據日本厚生勞動省調查，日本成年男女有將近30%～40%的民眾，有慢性失眠或睡眠障礙的症狀。躺在床上卻遲遲無法入眠，產生的心理壓力經常會影響到第二天的工作表現。尤其，這對於每4年參賽1次的奧運選手，更是攸關人生的大事。也難怪日本前花式滑冰選手淺田真央，在2009年出國比賽的時候，在手臂寫上「記得帶床......詳全文","",""
"""一次演說，讓瀕臨降級的隊伍重回世界冠軍，這位隊長說了什麼？""","https://www.businessweekly.com.tw/management/blog/3013126?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content","2023-08-24 08:28:32","","商業周刊","Taiwan","Business","Chinese","身為中階管理者，你不僅要擔任協助落實高層管理政策的人；剛進這個產業的新手很尊重你，你也是他們的前輩、明師或主管；資深管理階層也信任你，能向其他人傳達高層的抱負、價值觀與目標。身為這兩端中間的支點，需要出色的技能才能達成平衡，同時保有兩邊對你的尊重，尤其困難。在你開始擔任中階管理職時，第一件要謹記在心......詳全文","",""
"""一個廚師看破真相：小吃的「傳統價值」，常建立在老闆不能漲價的壓力上""","https://www.businessweekly.com.tw/careers/blog/3013125?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content","2023-08-24 08:20:53","","商業周刊","Taiwan","Business","Chinese","還記得當兵前夕，我在TLC上看到Anthony Bourdain的節目「波登不設限」。接著，我在台大附近的的二手書店找到他著名的《Kitchen Confidential》和《A Cook’s Tour》兩本書的合集。新訓後，下單位到了媽祖北竿後，他的這本書與YouTube上的影集在那段知識乾涸的時......詳全文","",""
"""全年無休換來過勞死⋯哪些症狀要注意？飲食怎麼吃？""","https://www.businessweekly.com.tw/style/blog/3013124?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content","2023-08-24 08:18:50","","商業周刊","Taiwan","Business","Chinese","近日傳出友達台南6A廠廠長因工作高壓過勞死，引起關注。友達已在第一時間成立治喪小組，並全力協助家屬處理後事。健身營養師DGI黃威杰提醒民眾，要留意自身狀況，若有以下症狀，都可能是過勞的徵兆：莫名長時間感到疲勞。免疫力下降、常常生病。注意力、記憶力衰退。焦慮、常常失眠。長期熬夜卻睡不著。辦事效率下降。......詳全文","",""
"""免費腳踏車！北京「人手一車」盛況⋯竟因銀行衝信用卡業績而起""","https://www.businessweekly.com.tw/international/blog/3013123?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content","2023-08-24 08:18:37","","商業周刊","Taiwan","Business","Chinese","7、8月的北京城，夢回中國1980年代的「自行車王國」。（編按：1980年代自行車是中國城市街道上，最具主導地位的交通工具。）自7月初以來，一支編制龐大的銷售聯合部隊，從北京城北的昌平、東邊的通州，西至門頭溝，南部大興開始向五、四、三、二環陸續駐紮。每個「營帳」後方擺著數排裹著泡棉紙的「名牌」登山車......詳全文","",""
"""沙迦公共图书馆参加在荷兰举行的世界图书馆与信息大会""","https://www.wam.ae/zh-CN/details/1395303189188","2023-08-24 08:17:49","方海山","Wam","United Arab Emirates","World","Chinese","","",""
"""阿联酋领导人向乌克兰总统祝贺独立日""","https://www.wam.ae/zh-CN/details/1395303189189","2023-08-24 08:17:49","方海山","Wam","United Arab Emirates","World","Chinese","","",""
"""阿布扎比市政府呼吁加强垃圾分类与处理，保护环境与城市形象""","https://www.wam.ae/zh-CN/details/1395303189190","2023-08-24 08:17:49","方海山","Wam","United Arab Emirates","World","Chinese","","",""
"""康那香疫情紅利退燒獲利降 超纖不織布明年Q1量產""","https://ec.ltn.com.tw/article/breakingnews/4406394","2023-08-24 08:14:36","","Ltn","Taiwan","Business","Chinese","康那香（9919）今天在法說會表示，由於疫情紅利退燒，今年較高毛利的防疫產品銷售衰退，加上原物料上漲影響毛利，整體營收規模雖減、獲利下降，不過，旗下超纖不織布先進製程將於...…","",""
"""輝達受惠生成式AI浪潮 分析師：不代表整個科技業""","https://ec.ltn.com.tw/article/breakingnews/4406262","2023-08-24 08:06:16","","Ltn","Taiwan","Business","Chinese","〔財經頻道／綜合報導〕繪圖晶片大廠輝達週三（23日）美股盤後公布Q2財報，優於外界預期，財測也十分亮眼，輝達預估Q3營收將達160億美元，遠超市場預估的126.1億美元，毛利率估計約為72.5%...…","",""
